DepComN,NomCN,DepComA,NomCA,annee
70418,Romaine (La),70281,Greucourt,2015
70418,Romaine (La),70551,Vezet,2015
71204,Fragnes-La Loyère,71204,Fragnes,2015
71204,Fragnes-La Loyère,71265,Loyère (La),2015
71279,Rousset-Marizy (Le),71279,Marizy,2015
71279,Rousset-Marizy (Le),71375,Rousset (Le),2015
72023,Ballon-Saint Mars,72023,Ballon,2015
72023,Ballon-Saint Mars,72301,Saint-Mars-sous-Ballon,2015
72363,Tuffé Val de la Chéronne,72363,Tuffé,2015
72363,Tuffé Val de la Chéronne,72288,Saint-Hilaire-le-Lierru,2015
73006,Aime-la-Plagne,73006,Aime,2015
73006,Aime-la-Plagne,73126,Granier,2015
73006,Aime-la-Plagne,73169,Montgirod,2015
73010,Entrelacs,73010,Albens,2015
73010,Entrelacs,73062,Cessens,2015
73010,Entrelacs,73108,Épersy,2015
73010,Entrelacs,73158,Mognard,2015
73010,Entrelacs,73238,Saint-Germain-la-Chambotte,2015
73010,Entrelacs,73239,Saint-Girod,2015
73150,Plagne Tarentaise (La),73150,Mâcot-la-Plagne,2015
73150,Plagne Tarentaise (La),73038,Bellentre,2015
73150,Plagne Tarentaise (La),73093,Côte-d'Aime (La),2015
73150,Plagne Tarentaise (La),73305,Valezan,2015
73257,Belleville (Les),73257,Saint-Martin-de-Belleville,2015
73257,Belleville (Les),73321,Villarlurin,2015
73284,Salins-Fontaine,73284,Salins-les-Thermes,2015
73284,Salins-Fontaine,73115,Fontaine-le-Puits,2015
74112,Epagny Metz-Tessy,74112,Épagny,2015
74112,Epagny Metz-Tessy,74181,Metz-Tessy,2015
74123,Faverges-Seythenex,74123,Faverges,2015
74123,Faverges-Seythenex,74270,Seythenex,2015
74167,Val de Chaise,74167,Marlens,2015
74167,Val de Chaise,74084,Cons-Sainte-Colombe,2015
74275,Talloires-Montmin,74275,Talloires,2015
74275,Talloires-Montmin,74187,Montmin,2015
76164,Rives-en-Seine,76164,Caudebec-en-Caux,2015
76164,Rives-en-Seine,76659,Saint-Wandrille-Rançon,2015
76164,Rives-en-Seine,76742,Villequier,2015
76276,Forges-les-Eaux,76276,Forges-les-Eaux,2015
76276,Forges-les-Eaux,76277,Fossé (Le),2015
76289,Saint Martin de l'If,76289,Fréville,2015
76289,Saint Martin de l'If,76089,Betteville,2015
76289,Saint Martin de l'If,76267,Folletière (La),2015
76289,Saint Martin de l'If,76444,Mont-de-l'If,2015
76401,Arelaune-en-Seine,76401,Mailleraye-sur-Seine (La),2015
76401,Arelaune-en-Seine,76625,Saint-Nicolas-de-Bliquetuit,2015
76476,Port-Jérôme-sur-Seine,76476,Notre-Dame-de-Gravenchon,2015
76476,Port-Jérôme-sur-Seine,76031,Auberville-la-Campagne,2015
76476,Port-Jérôme-sur-Seine,76701,Touffreville-la-Cable,2015
76476,Port-Jérôme-sur-Seine,76713,Triquerville,2015
76618,Petit-Caux,76618,Saint-Martin-en-Campagne,2015
76618,Petit-Caux,76027,Assigny,2015
76618,Petit-Caux,76037,Auquemesnil,2015
76618,Petit-Caux,76073,Belleville-sur-Mer,2015
76618,Petit-Caux,76081,Berneval-le-Grand,2015
76618,Petit-Caux,76098,Biville-sur-Mer,2015
76618,Petit-Caux,76137,Bracquemont,2015
76618,Petit-Caux,76145,Brunville,2015
76618,Petit-Caux,76215,Derchigny,2015
76618,Petit-Caux,76301,Glicourt,2015
76618,Petit-Caux,76310,Gouchaupre,2015
76618,Petit-Caux,76326,Greny,2015
76618,Petit-Caux,76337,Guilmécourt,2015
76618,Petit-Caux,76376,Intraville,2015
76618,Petit-Caux,76496,Penly,2015
76618,Petit-Caux,76643,Saint-Quentin-au-Bosc,2015
76618,Petit-Caux,76696,Tocqueville-sur-Eu,2015
76618,Petit-Caux,76704,Tourville-la-Chapelle,2015
77316,Moret Loing et Orvanne,77316,Orvanne,2015
77316,Moret Loing et Orvanne,77170,Épisy,2015
77316,Moret Loing et Orvanne,77299,Montarlot,2015
79013,Argentonnay,79013,Argenton-les-Vallées,2015
79013,Argentonnay,79053,Breuil-sous-Argenton (Le),2015
79013,Argentonnay,79072,Chapelle-Gaudin (La),2015
79013,Argentonnay,79099,Coudre (La),2015
79013,Argentonnay,79187,Moutiers-sous-Argenton,2015
79013,Argentonnay,79333,Ulcot,2015
79280,Saint Maurice Étusson,79280,Saint-Maurice-la-Fougereuse,2015
79280,Saint Maurice Étusson,79113,Étusson,2015
81026,Bellegarde-Marsal,81026,Bellegarde,2015
81026,Bellegarde-Marsal,81155,Marsal,2015
81062,Fontrieu,81062,Castelnau-de-Brassac,2015
81062,Fontrieu,81091,Ferrières,2015
81062,Fontrieu,81153,Margnès (Le),2015
85008,Aubigny-Les Clouzeaux,85008,Aubigny,2015
85008,Aubigny-Les Clouzeaux,85069,Clouzeaux (Les),2015
85019,Bellevigny,85019,Belleville-sur-Vie,2015
85019,Bellevigny,85279,Saligny,2015
85080,Doix lès Fontaines,85080,Doix,2015
85080,Doix lès Fontaines,85091,Fontaines,2015
85084,Essarts en Bocage,85084,Essarts (Les),2015
85084,Essarts en Bocage,85030,Boulogne,2015
85084,Essarts en Bocage,85165,Oie (L'),2015
85084,Essarts en Bocage,85212,Sainte-Florence,2015
85090,Sèvremont,85090,Flocellière (La),2015
85090,Sèvremont,85063,Châtelliers-Châteaumur (Les),2015
85090,Sèvremont,85180,Pommeraie-sur-Sèvre (La),2015
85090,Sèvremont,85257,Saint-Michel-Mont-Mercure,2015
85154,Mouilleron-Saint-Germain,85154,Mouilleron-en-Pareds,2015
85154,Mouilleron-Saint-Germain,85219,Saint-Germain-l'Aiguiller,2015
85197,Montréverd,85197,Saint-André-Treize-Voies,2015
85197,Montréverd,85150,Mormaison,2015
85197,Montréverd,85272,Saint-Sulpice-le-Verdon,2015
85213,Rives de l'Yon,85213,Saint-Florent-des-Bois,2015
85213,Rives de l'Yon,85043,Chaillé-sous-les-Ormeaux,2015
86245,Senillé-Saint-Sauveur,86245,Saint-Sauveur,2015
86245,Senillé-Saint-Sauveur,86259,Senillé,2015
87097,Val d'Issoire,87097,Mézières-sur-Issoire,2015
87097,Val d'Issoire,87026,Bussière-Boffy,2015
88218,Granges-Aumontzey,88218,Granges-sur-Vologne,2015
88218,Granges-Aumontzey,88018,Aumontzey,2015
88361,Provenchères-et-Colroy,88361,Provenchères-sur-Fave,2015
88361,Provenchères-et-Colroy,88112,Colroy-la-Grande,2015
88465,Capavenir Vosges,88465,Thaon-les-Vosges,2015
88465,Capavenir Vosges,88204,Girmont,2015
88465,Capavenir Vosges,88337,Oncourt,2015
89086,Charny Orée de Puisaye,89086,Charny,2015
89086,Charny Orée de Puisaye,89070,Chambeugle,2015
89086,Charny Orée de Puisaye,89097,Chêne-Arnoult,2015
89086,Charny Orée de Puisaye,89103,Chevillon,2015
89086,Charny Orée de Puisaye,89138,Dicy,2015
89086,Charny Orée de Puisaye,89178,Fontenouilles,2015
89086,Charny Orée de Puisaye,89192,Grandchamp,2015
89086,Charny Orée de Puisaye,89241,Malicorne,2015
89086,Charny Orée de Puisaye,89243,Marchais-Beton,2015
89086,Charny Orée de Puisaye,89294,Perreux,2015
89086,Charny Orée de Puisaye,89317,Prunoy,2015
89086,Charny Orée de Puisaye,89343,Saint-Denis-sur-Ouanne,2015
89086,Charny Orée de Puisaye,89358,Saint-Martin-sur-Ouanne,2015
89086,Charny Orée de Puisaye,89454,Villefranche,2015
89196,Valravillon,89196,Guerchy,2015
89196,Valravillon,89213,Laduz,2015
89196,Valravillon,89275,Neuilly,2015
89196,Valravillon,89457,Villemer,2015
89334,Val d'Ocre (Le),89334,Saint-Aubin-Château-Neuf,2015
89334,Val d'Ocre (Le),89356,Saint-Martin-sur-Ocre,2015
89388,Sépeaux-Saint Romain,89388,Sépeaux,2015
89388,Sépeaux-Saint Romain,89366,Saint-Romain-le-Preux,2015
89411,Vallées de la Vanne (Les),89411,Theil-sur-Vanne,2015
89411,Vallées de la Vanne (Les),89107,Chigy,2015
89411,Vallées de la Vanne (Les),89429,Vareilles,2015
89441,Vermenton,89441,Vermenton,2015
89441,Vermenton,89330,Sacy,2015
16233,Mosnac-Saint-Simeux,16233,Mosnac,2020
16233,Mosnac-Saint-Simeux,16351,Saint-Simeux,2020
53249,Vimartin-sur-Orthe,53249,Saint-Pierre-sur-Orthe,2020
53249,Vimartin-sur-Orthe,53239,Saint-Martin-de-Connée,2020
53249,Vimartin-sur-Orthe,53274,Vimarcé,2020
21183,Collonges-et-Premières,21183,Collonges-lès-Premières,2019
21183,Collonges-et-Premières,21507,Premières,2019
21452,Neuilly-Crimolois,21452,Neuilly-lès-Dijon,2019
21452,Neuilly-Crimolois,21213,Crimolois,2019
45307,La Selle-sur-le-Bied,45307,La Selle-sur-le-Bied,2019
45307,La Selle-sur-le-Bied,45287,Saint-Loup-de-Gonois,2019
