id,codeCommune,libelleCommune,codeDepartement,libelleDepartement,actual,dateEffet,effet,mod,tmod,libelle,modification,etat,langue,typeProduit,rubrique,tncc,typeModification
5282836,68290,Rustenhart,68,Haut-Rhin,,2015-01-01T01:00:00.000Z,2015-01-01T00:00:00.000+00:00,,ME,Rustenhart passe de l'arrondissement de Guebwiller (683) à l'arrondissement de Thann-Guebwiller (686).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5282837,68291,Rumersheim-le-Haut,68,Haut-Rhin,,2015-01-01T01:00:00.000Z,2015-01-01T00:00:00.000+00:00,,ME,Rumersheim-le-Haut passe de l'arrondissement de Guebwiller (683) à l'arrondissement de Thann-Guebwiller (686).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5282838,68294,Sainte-Croix-aux-Mines,68,Haut-Rhin,,2015-01-01T01:00:00.000Z,2015-01-01T00:00:00.000+00:00,,ME,Sainte-Croix-aux-Mines passe de l'arrondissement de Ribeauvillé (685) à l'arrondissement de Colmar-Ribeauvillé (682).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5282839,68296,Saint-Hippolyte,68,Haut-Rhin,,2015-01-01T01:00:00.000Z,2015-01-01T00:00:00.000+00:00,,ME,Saint-Hippolyte passe de l'arrondissement de Ribeauvillé (685) à l'arrondissement de Colmar-Ribeauvillé (682).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5282840,68298,Sainte-Marie-aux-Mines,68,Haut-Rhin,,2015-01-01T01:00:00.000Z,2015-01-01T00:00:00.000+00:00,,ME,Sainte-Marie-aux-Mines passe de l'arrondissement de Ribeauvillé (685) à l'arrondissement de Colmar-Ribeauvillé (682).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5282841,68310,Sigolsheim,68,Haut-Rhin,,2015-01-01T01:00:00.000Z,2015-01-01T00:00:00.000+00:00,,ME,Sigolsheim passe de l'arrondissement de Ribeauvillé (685) à l'arrondissement de Colmar-Ribeauvillé (682).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5282842,68315,Soultz-Haut-Rhin,68,Haut-Rhin,,2015-01-01T01:00:00.000Z,2015-01-01T00:00:00.000+00:00,,ME,Soultz-Haut-Rhin passe de l'arrondissement de Guebwiller (683) à l'arrondissement de Thann-Guebwiller (686).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5282843,68318,Soultzmatt,68,Haut-Rhin,,2015-01-01T01:00:00.000Z,2015-01-01T00:00:00.000+00:00,,ME,Soultzmatt passe de l'arrondissement de Guebwiller (683) à l'arrondissement de Thann-Guebwiller (686).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5282844,68321,Staffelfelden,68,Haut-Rhin,,2015-01-01T01:00:00.000Z,2015-01-01T00:00:00.000+00:00,,ME,Staffelfelden passe de l'arrondissement de Thann (686) à l'arrondissement de Mulhouse (684).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5282845,68335,Thannenkirch,68,Haut-Rhin,,2015-01-01T01:00:00.000Z,2015-01-01T00:00:00.000+00:00,,ME,Thannenkirch passe de l'arrondissement de Ribeauvillé (685) à l'arrondissement de Colmar-Ribeauvillé (682).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5282846,68343,Ungersheim,68,Haut-Rhin,,2015-01-01T01:00:00.000Z,2015-01-01T00:00:00.000+00:00,,ME,Ungersheim passe de l'arrondissement de Guebwiller (683) à l'arrondissement de Mulhouse (684).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5282847,68364,Westhalten,68,Haut-Rhin,,2015-01-01T01:00:00.000Z,2015-01-01T00:00:00.000+00:00,,ME,Westhalten passe de l'arrondissement de Guebwiller (683) à l'arrondissement de Thann-Guebwiller (686).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5282848,68375,Wittelsheim,68,Haut-Rhin,,2015-01-01T01:00:00.000Z,2015-01-01T00:00:00.000+00:00,,ME,Wittelsheim passe de l'arrondissement de Thann (686) à l'arrondissement de Mulhouse (684).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5282849,68381,Wuenheim,68,Haut-Rhin,,2015-01-01T01:00:00.000Z,2015-01-01T00:00:00.000+00:00,,ME,Wuenheim passe de l'arrondissement de Guebwiller (683) à l'arrondissement de Thann-Guebwiller (686).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5282850,68383,Zellenberg,68,Haut-Rhin,,2015-01-01T01:00:00.000Z,2015-01-01T00:00:00.000+00:00,,ME,Zellenberg passe de l'arrondissement de Ribeauvillé (685) à l'arrondissement de Colmar-Ribeauvillé (682).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5281040,68145,Horbourg-Wihr,68,Haut-Rhin,,2000-01-01T01:00:00.000Z,2000-01-01T00:00:00.000+00:00,,MF,La fusion de Horbourg-Wihr avec Wihr-en-Plaine (68369) est transformé en fusion simple.,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5281041,68369,Wihr-en-Plaine,68,Haut-Rhin,,2000-01-01T01:00:00.000Z,2000-01-01T00:00:00.000+00:00,,MF,Le rattachement de Wihr-en-Plaine à Horbourg-Wihr (68145) est transformé en fusion simple.,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5280952,68037,Bilzheim,68,Haut-Rhin,,1997-01-01T01:00:00.000Z,1997-01-01T00:00:00.000+00:00,,MB,Bilzheim devient Biltzheim.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5280953,68367,Widensohlen,68,Haut-Rhin,,1997-01-01T01:00:00.000Z,1997-01-01T00:00:00.000+00:00,,MB,Widensohlen devient Widensolen.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5280922,68350,Vœgtlinshofen,68,Haut-Rhin,,1996-01-01T01:00:00.000Z,1996-01-01T00:00:00.000+00:00,,MB,Vœgtlinshofen devient Vœgtlinshoffen.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5280735,68250,Orschwir,68,Haut-Rhin,,1989-08-20T02:00:00.000Z,1989-08-20T00:00:00.000+00:00,,MB,Orschwir devient Orschwihr.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5279724,68216,Moos,68,Haut-Rhin,,1975-07-01T01:00:00.000Z,1975-07-01T00:00:00.000+00:00,,MF,Moos devient Mooslargue suite à sa fusion avec Niederlarg (68236).,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5279725,68236,Niederlarg,68,Haut-Rhin,,1975-07-01T01:00:00.000Z,1975-07-01T00:00:00.000+00:00,,MF,Niederlarg est rattachée à Moos (68216) qui devient Mooslargue (fusion simple).,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5278862,68003,Altenbach,68,Haut-Rhin,,1973-01-01T01:00:00.000Z,1973-01-01T00:00:00.000+00:00,,MF,Altenbach est rattachée à Goldbach (68106) (fusion association) qui devient Goldbach-Altenbach.,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5278863,68106,Goldbach,68,Haut-Rhin,,1973-01-01T01:00:00.000Z,1973-01-01T00:00:00.000+00:00,,MF,Goldbach devient Goldbach-Altenbach suite à sa fusion-association avec Altenbach (68003).,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5278864,68145,Horbourg,68,Haut-Rhin,,1973-01-01T01:00:00.000Z,1973-01-01T00:00:00.000+00:00,,MF,Horbourg devient Horbourg-Wihr suite à sa fusion-association avec Wihr-en-Plaine (68369).,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5278865,68192,Lutran,68,Haut-Rhin,,1973-01-01T01:00:00.000Z,1973-01-01T00:00:00.000+00:00,,MF,Lutran devient Valdieu-Lutran suite à sa fusion avec Valdieu (68346).,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5278866,68346,Valdieu,68,Haut-Rhin,,1973-01-01T01:00:00.000Z,1973-01-01T00:00:00.000+00:00,,MF,Valdieu est rattachée à Lutran (68192) qui devient Valdieu-Lutran (fusion simple).,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5278867,68369,Wihr-en-Plaine,68,Haut-Rhin,,1973-01-01T01:00:00.000Z,1973-01-01T00:00:00.000+00:00,,MF,Wihr-en-Plaine est rattachée à Horbourg (68145) (fusion association) qui devient Horbourg-Wihr.,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5278054,68018,Balschwiller,68,Haut-Rhin,,1972-10-01T01:00:00.000Z,1972-10-01T00:00:00.000+00:00,,MF,Balschwiller fusionne avec Ueberkumen (68339) (fusion simple).,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5278055,68339,Ueberkumen,68,Haut-Rhin,,1972-10-01T01:00:00.000Z,1972-10-01T00:00:00.000+00:00,,MF,Ueberkumen est rattachée à Balschwiller (68018) (fusion simple).,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5278022,68220,Moyen-Muespach,68,Haut-Rhin,,1972-09-01T01:00:00.000Z,1972-09-01T00:00:00.000+00:00,,MF,Moyen-Muespach est rattachée à Muespach-le-Bas (68221) qui devient Muespach (fusion simple).,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5278023,68221,Muespach-le-Bas,68,Haut-Rhin,,1972-09-01T01:00:00.000Z,1972-09-01T00:00:00.000+00:00,,MF,Muespach-le-Bas devient Muespach suite à sa fusion avec Moyen-Muespach (68220).,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5277963,68053,Brinighoffen,68,Haut-Rhin,,1972-08-01T01:00:00.000Z,1972-08-01T00:00:00.000+00:00,,MF,Brinighoffen est rattachée à Enschingen (68081) qui devient Saint-Bernard (fusion simple).,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5277964,68081,Enschingen,68,Haut-Rhin,,1972-08-01T01:00:00.000Z,1972-08-01T00:00:00.000+00:00,,MF,Enschingen devient Saint-Bernard suite à sa fusion avec Brinighoffen (68053).,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5274999,68047,Bourgfelden,68,Haut-Rhin,,1953-03-01T01:00:00.000Z,1953-03-01T00:00:00.000+00:00,,MF,Bourgfelden est rattachée à Saint-Louis (68297) (fusion simple).,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5275000,68297,Saint-Louis,68,Haut-Rhin,,1953-03-01T01:00:00.000Z,1953-03-01T00:00:00.000+00:00,,MF,Saint-Louis fusionne avec Bourgfelden (68047) (fusion simple).,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5274786,68048,Bourtzwiller,68,Haut-Rhin,,1947-09-06T01:00:00.000Z,1947-09-06T00:00:00.000+00:00,,MF,Bourtzwiller est rattachée à Mulhouse (68224) (fusion simple).,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5274787,68224,Mulhouse,68,Haut-Rhin,,1947-09-06T01:00:00.000Z,1947-09-06T00:00:00.000+00:00,,MF,Mulhouse fusionne avec Bourtzwiller (68048) (fusion simple).,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5288658,69015,Avenas,69,Rhône,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Avenas devient commune déléguée au sein de Deux-Grosnes (69135) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288659,69019,Belleville,69,Rhône,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Belleville devient commune déléguée (chef-lieu) au sein de Belleville-en-Beaujolais (69019) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288660,69019,Belleville-en-Beaujolais,69,Rhône,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Création de la commune nouvelle de Belleville-en-Beaujolais en lieu et place des communes de Belleville (69019) et de Saint-Jean-d'Ardières (69211) devenues déléguées.,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288661,69073,Dareizé,69,Rhône,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Dareizé devient commune déléguée au sein de Vindry-sur-Turdine (69157) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288662,69101,Jarnioux,69,Rhône,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Jarnioux devient commune déléguée au sein de Porte des Pierres Dorées (69159) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288663,69114,Liergues,69,Rhône,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Liergues reste déléguée au sein de Porte des Pierres Dorées (69159) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288664,69135,Monsols,69,Rhône,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Monsols devient commune déléguée (chef-lieu) au sein de Deux-Grosnes (69135) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288665,69135,Deux-Grosnes,69,Rhône,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,"Création de la commune nouvelle de Deux-Grosnes en lieu et place des communes d'Avenas (69015), de Monsols (69135), d'Ouroux (69150), de Saint-Christophe (69185), de Saint-Jacques-des-Arrêts (69210), de Saint-Mamert (69224) et de Trades (69251) devenues déléguées.",Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288666,69147,Olmes,69,Rhône,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Les Olmes devient commune déléguée au sein de Vindry-sur-Turdine (69157) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288667,69150,Ouroux,69,Rhône,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Ouroux devient commune déléguée au sein de Deux-Grosnes (69135) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288668,69157,Pontcharra-sur-Turdine,69,Rhône,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Pontcharra-sur-Turdine devient commune déléguée (chef-lieu) au sein de Vindry-sur-Turdine (69157) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288669,69157,Vindry-sur-Turdine,69,Rhône,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,"Création de la commune nouvelle de Vindry-sur-Turdine en lieu et place des communes de Dareizé (69073), des Olmes (69147), de Pontcharra-sur-Turdine (69157) et de Saint-Loup (69223) devenues déléguées.",Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288670,69159,Pouilly-le-Monial,69,Rhône,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Pouilly-le-Monial reste déléguée au sein de Porte des Pierres Dorées (69159) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288671,69159,Porte des Pierres Dorées,69,Rhône,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Création de la commune nouvelle de Porte des Pierres Dorées en lieu et place des communes de Jarnioux (69101) et de Porte des Pierres Dorées (69159).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288672,69185,Saint-Christophe,69,Rhône,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Saint-Christophe devient commune déléguée au sein de Deux-Grosnes (69135) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288673,69210,Saint-Jacques-des-Arrêts,69,Rhône,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Saint-Jacques-des-Arrêts devient commune déléguée au sein de Deux-Grosnes (69135) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288674,69211,Saint-Jean-d'Ardières,69,Rhône,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Saint-Jean-d'Ardières devient commune déléguée au sein de Belleville-en-Beaujolais (69019) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288675,69223,Saint-Loup,69,Rhône,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Saint-Loup devient commune déléguée au sein de Vindry-sur-Turdine (69157) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288676,69224,Saint-Mamert,69,Rhône,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Saint-Mamert devient commune déléguée au sein de Deux-Grosnes (69135) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5288677,69251,Trades,69,Rhône,,2019-01-01T01:00:00.000Z,2019-01-01T00:00:00.000+00:00,,MG,Trades devient commune déléguée au sein de Deux-Grosnes (69135) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5287936,69048,Chassagny,69,Rhône,,2018-01-01T01:00:00.000Z,2018-01-01T00:00:00.000+00:00,,MG,Chassagny devient commune déléguée au sein de Beauvallon (69179) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5287937,69179,Saint-Andéol-le-Château,69,Rhône,,2018-01-01T01:00:00.000Z,2018-01-01T00:00:00.000+00:00,,MG,Saint-Andéol-le-Château devient commune déléguée (chef-lieu) au sein de Beauvallon (69179) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5287938,69179,Beauvallon,69,Rhône,,2018-01-01T01:00:00.000Z,2018-01-01T00:00:00.000+00:00,,MG,"Création de la commune nouvelle de Beauvallon en lieu et place des communes de Chassagny (69048), de Saint-Andéol-le-Château (69179) et de Saint-Jean-de-Touslas (69213) devenues déléguées.",Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5287939,69213,Saint-Jean-de-Touslas,69,Rhône,,2018-01-01T01:00:00.000Z,2018-01-01T00:00:00.000+00:00,,MG,Saint-Jean-de-Touslas devient commune déléguée au sein de Beauvallon (69179) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5287507,69007,Ampuis,69,Rhône,,2017-02-01T01:00:00.000Z,2017-02-01T00:00:00.000+00:00,,ME,Ampuis passe de l'arrondissement de Villefranche-sur-Saône (692) à l'arrondissement de Lyon (691).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5287508,69014,Aveize,69,Rhône,,2017-02-01T01:00:00.000Z,2017-02-01T00:00:00.000+00:00,,ME,Aveize passe de l'arrondissement de Villefranche-sur-Saône (692) à l'arrondissement de Lyon (691).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
