old_villeId,new_villeId,old_NCCENR,new_NCCENR
2323,2589.0,Château-Porcien,Château-Porcien
2324,2590.0,Chatel-Chéhéry,Chatel-Chéhéry
2325,2591.0,Châtelet-sur-Sormonne,Châtelet-sur-Sormonne
2326,2592.0,Châtelet-sur-Retourne,Châtelet-sur-Retourne
2327,2594.0,Chaumont-Porcien,Chaumont-Porcien
2328,2596.0,Chéhéry,Chémery-Chéhéry
2329,2598.0,Chesne,Bairon et ses environs
2330,2600.0,Chesnois-Auboncourt,Chesnois-Auboncourt
2331,2601.0,Cheveuges,Cheveuges
2332,2602.0,Chevières,Chevières
2333,2603.0,Chilly,Chilly
2334,2604.0,Chooz,Chooz
2335,2605.0,Chuffilly-Roche,Chuffilly-Roche
2336,2606.0,Clavy-Warby,Clavy-Warby
2337,2608.0,Condé-lès-Herpy,Condé-lès-Herpy
2338,2609.0,Condé-lès-Autry,Condé-lès-Autry
2339,2610.0,Contreuve,Contreuve
2340,2611.0,Cornay,Cornay
2341,2612.0,Corny-Machéroménil,Corny-Machéroménil
2342,2613.0,Coucy,Coucy
2343,2614.0,Coulommes-et-Marqueny,Coulommes-et-Marqueny
2344,2615.0,Croix-aux-Bois,Croix-aux-Bois
2345,2616.0,Daigny,Daigny
2346,2617.0,Damouzy,Damouzy
2347,2619.0,Deville,Deville
2348,2620.0,Dom-le-Mesnil,Dom-le-Mesnil
2349,2621.0,Dommery,Dommery
2350,2622.0,Donchery,Donchery
2351,2623.0,Doumely-Bégny,Doumely-Bégny
2352,2624.0,Doux,Doux
2353,2625.0,Douzy,Douzy
2354,2627.0,Draize,Draize
2355,2628.0,Dricourt,Dricourt
2356,2629.0,Ecaille,Écaille
2357,2630.0,Echelle,Échelle
2358,2631.0,Ecly,Écly
2359,2632.0,Ecordal,Écordal
2360,2653.0,Elan,Flize
2361,2634.0,Escombres-et-le-Chesnois,Escombres-et-le-Chesnois
2362,2635.0,Estrebay,Estrebay
2363,2636.0,Etalle,Étalle
2364,2637.0,Eteignières,Éteignières
2365,2638.0,Etrépigny,Étrépigny
2366,2639.0,Euilly-et-Lombut,Euilly-et-Lombut
2367,2640.0,Evigny,Évigny
2368,2641.0,Exermont,Exermont
2369,2642.0,Fagnon,Fagnon
2370,2643.0,Faissault,Faissault
2371,2644.0,Falaise,Falaise
2372,2645.0,Faux,Faux
2373,2646.0,Fépin,Fépin
2374,2647.0,Férée,Férée
2375,2648.0,Ferté-sur-Chiers,Ferté-sur-Chiers
2376,2650.0,Fleigneux,Fleigneux
2377,2651.0,Fléville,Fléville
2378,2652.0,Fligny,Fligny
2379,2653.0,Flize,Flize
2380,2655.0,Floing,Floing
2381,2656.0,Foisches,Foisches
2382,2657.0,Fossé,Fossé
2383,2659.0,Fraillicourt,Fraillicourt
2384,2660.0,Francheval,Francheval
2385,2661.0,Francheville,Francheville
2386,2662.0,Fréty,Fréty
2387,2663.0,Fromelennes,Fromelennes
2388,2664.0,Fromy,Fromy
2389,2665.0,Fumay,Fumay
2390,2666.0,Germont,Germont
2391,2667.0,Gernelle,Gernelle
2392,2668.0,Gespunsart,Gespunsart
2393,2669.0,Girondelle,Girondelle
2394,2670.0,Givet,Givet
2395,2671.0,Givonne,Givonne
2396,2672.0,Givron,Givron
2397,2673.0,Givry,Givry
2398,2675.0,Gomont,Gomont
2399,2677.0,Grandham,Grandham
2400,2678.0,Grandpré,Grandpré
2401,2680.0,Grandville,Grandville
2402,2681.0,Grivy-Loisy,Grivy-Loisy
2403,2682.0,Gruyères,Gruyères
2404,2683.0,Gué-d'Hossus,Gué-d'Hossus
2405,2684.0,Guignicourt-sur-Vence,Guignicourt-sur-Vence
2406,2685.0,Guincourt,Guincourt
2407,2686.0,Hagnicourt,Hagnicourt
2408,2687.0,Ham-les-Moines,Ham-les-Moines
2409,2688.0,Ham-sur-Meuse,Ham-sur-Meuse
2410,2689.0,Hannappes,Hannappes
2411,2690.0,Hannogne-Saint-Martin,Hannogne-Saint-Martin
2412,2691.0,Hannogne-Saint-Rémy,Hannogne-Saint-Rémy
2413,2692.0,Haraucourt,Haraucourt
2414,2693.0,Harcy,Harcy
2415,2695.0,Hargnies,Hargnies
2416,2697.0,Haudrecy,Haudrecy
2417,2698.0,Haulmé,Haulmé
2418,2699.0,Hautes-Rivières,Hautes-Rivières
2419,2701.0,Hauviné,Hauviné
2420,2703.0,Herbeuval,Herbeuval
2421,2704.0,Herpy-l'Arlésienne,Herpy-l'Arlésienne
2422,2705.0,Hierges,Hierges
2423,2706.0,Horgne,Horgne
2424,2708.0,Houldizy,Houldizy
2425,2709.0,Illy,Illy
2426,2710.0,Imécourt,Imécourt
2427,2711.0,Inaumont,Inaumont
2428,2712.0,Issancourt-et-Rumel,Issancourt-et-Rumel
2429,2713.0,Jandun,Jandun
2430,2714.0,Joigny-sur-Meuse,Joigny-sur-Meuse
2431,2715.0,Jonval,Jonval
2432,2716.0,Juniville,Juniville
2433,2718.0,Laifour,Laifour
2434,2719.0,Lalobbe,Lalobbe
2435,2720.0,Lametz,Lametz
2436,2721.0,LanÁon,Lançon
2437,2722.0,Landres-et-Saint-Georges,Landres-et-Saint-Georges
2438,2723.0,Landrichamps,Landrichamps
2439,2724.0,Launois-sur-Vence,Launois-sur-Vence
2440,2725.0,Laval-Morency,Laval-Morency
2441,2726.0,Leffincourt,Leffincourt
2442,2727.0,Lépron-les-Vallées,Lépron-les-Vallées
2443,2728.0,Létanne,Létanne
2444,2729.0,Liart,Liart
2445,2730.0,Linay,Linay
2446,2731.0,Liry,Liry
2447,2732.0,Logny-Bogny,Logny-Bogny
2448,2734.0,Longwé,Longwé
2449,2735.0,Lonny,Lonny
2450,2598.0,Louvergny,Bairon et ses environs
2451,2737.0,Lucquy,Lucquy
2452,2738.0,Lumes,Lumes
2453,2739.0,Machault,Machault
2454,2625.0,Mairy,Douzy
2455,2743.0,Maisoncelle-et-Villers,Maisoncelle-et-Villers
2456,2744.0,Malandry,Malandry
2457,2745.0,Manre,Manre
2458,2746.0,Maranwez,Maranwez
2459,2747.0,Marby,Marby
2460,2748.0,Marcq,Marcq
2461,2750.0,Margut,Margut
2462,2751.0,Marlemont,Marlemont
2463,2752.0,Marquigny,Marquigny
2464,2753.0,Mars-sous-Bourcq,Mars-sous-Bourcq
2465,2754.0,Marvaux-Vieux,Marvaux-Vieux
2466,2755.0,Matton-et-Clémency,Matton-et-Clémency
2467,2756.0,Maubert-Fontaine,Maubert-Fontaine
2468,2758.0,Mazures,Mazures
2469,2760.0,Ménil-Annelles,Ménil-Annelles
2470,2761.0,Ménil-Lépinois,Ménil-Lépinois
2471,2762.0,Mesmont,Mesmont
2472,2763.0,Messincourt,Messincourt
2473,2764.0,Mogues,Mogues
2474,2765.0,Moiry,Moiry
2475,2766.0,Moncelle,Moncelle
2476,2767.0,Mondigny,Mondigny
2477,2768.0,Montcheutin,Montcheutin
2478,2769.0,Montcornet,Montcornet
2479,2770.0,Montcy-Notre-Dame,Montcy-Notre-Dame
2480,2772.0,Montgon,Montgon
2481,2773.0,Monthermé,Monthermé
2482,2774.0,Monthois,Monthois
2483,2775.0,Montigny-sur-Meuse,Montigny-sur-Meuse
2484,2776.0,Montigny-sur-Vence,Montigny-sur-Vence
2485,2777.0,Mont-Laurent,Mont-Laurent
2486,2778.0,Montmeillant,Montmeillant
2487,2779.0,Mont-Saint-Martin,Mont-Saint-Martin
2488,2780.0,Mont-Saint-Remy,Mont-Saint-Remy
2489,2781.0,Mouron,Mouron
2490,2782.0,Mouzon,Mouzon
2491,2784.0,Murtin-et-Bogny,Murtin-et-Bogny
2492,2785.0,Nanteuil-sur-Aisne,Nanteuil-sur-Aisne
2493,2786.0,Neuflize,Neuflize
2494,2787.0,Neufmaison,Neufmaison
2495,2788.0,Neufmanil,Neufmanil
2496,2789.0,Neuville-à-Maire,Neuville-à-Maire
2497,2790.0,Neuville-aux-Joûtes,Neuville-aux-Joûtes
2498,2793.0,Neuville-Day,Neuville-Day
2499,2794.0,Neuville-lès-This,Neuville-lès-This
2500,2795.0,Neuville-lès-Wasigny,Neuville-lès-Wasigny
2501,2796.0,Neuvizy,Neuvizy
2502,2797.0,Noirval,Noirval
2503,2798.0,Nouart,Nouart
2504,2799.0,Nouvion-sur-Meuse,Nouvion-sur-Meuse
2505,2800.0,Nouzonville,Nouzonville
2506,2801.0,Novion-Porcien,Novion-Porcien
2507,2802.0,Novy-Chevrières,Novy-Chevrières
2508,2803.0,Noyers-Pont-Maugis,Noyers-Pont-Maugis
2509,2804.0,Oches,Oches
2510,2806.0,Omicourt,Omicourt
2511,2807.0,Omont,Omont
2512,2808.0,Osnes,Osnes
2513,2810.0,Pauvres,Pauvres
2514,2812.0,Poilcourt-Sydney,Poilcourt-Sydney
2515,2813.0,Poix-Terron,Poix-Terron
2516,2814.0,Pouru-aux-Bois,Pouru-aux-Bois
2517,2815.0,Pouru-Saint-Remy,Pouru-Saint-Remy
2518,2816.0,Prez,Prez
2519,2818.0,Prix-lès-Mézières,Prix-lès-Mézières
2520,2819.0,Puilly-et-Charbeaux,Puilly-et-Charbeaux
2521,2820.0,Puiseux,Puiseux
2522,2821.0,Pure,Pure
2523,2822.0,Quatre-Champs,Quatre-Champs
2524,2823.0,Quilly,Quilly
2525,2824.0,Raillicourt,Raillicourt
2526,2825.0,Rancennes,Rancennes
2527,2826.0,Raucourt-et-Flaba,Raucourt-et-Flaba
2528,2827.0,Regniowez,Regniowez
2529,2828.0,Remaucourt,Remaucourt
2530,2829.0,Remilly-Aillicourt,Remilly-Aillicourt
2531,2830.0,Remilly-les-Pothées,Remilly-les-Pothées
2532,2832.0,Renneville,Renneville
2533,2833.0,Renwez,Renwez
2534,2834.0,Rethel,Rethel
2535,2835.0,Revin,Revin
2536,2836.0,Rilly-sur-Aisne,Rilly-sur-Aisne
2537,2837.0,Rimogne,Rimogne
2538,2838.0,Rocquigny,Rocquigny
2539,2839.0,Rocroi,Rocroi
2540,2840.0,Roizy,Roizy
2541,2841.0,Romagne,Romagne
2542,2842.0,Rouvroy-sur-Audry,Rouvroy-sur-Audry
2543,2537.0,Rubécourt-et-Lamécourt,Bazeilles
2544,2844.0,Rubigny,Rubigny
2545,2845.0,Rumigny,Rumigny
2546,2846.0,Sabotterie,Sabotterie
2547,2847.0,Sachy,Sachy
2548,2849.0,Saint-Aignan,Saint-Aignan
2549,2850.0,Saint-Clément-à-Arnes,Saint-Clément-à-Arnes
2550,2851.0,Saint-Etienne-à-Arnes,Saint-Étienne-à-Arnes
2551,2852.0,Saint-Fergeux,Saint-Fergeux
2552,2853.0,Saint-Germainmont,Saint-Germainmont
2553,2854.0,Saint-Jean-aux-Bois,Saint-Jean-aux-Bois
2554,2855.0,Saint-Juvin,Saint-Juvin
2555,2856.0,Saint-Lambert-et-Mont-de-Jeux,Saint-Lambert-et-Mont-de-Jeux
2556,2857.0,Saint-Laurent,Saint-Laurent
2557,2858.0,Saint-Loup-en-Champagne,Saint-Loup-en-Champagne
2558,2859.0,Saint-Loup-Terrier,Saint-Loup-Terrier
2559,2860.0,Saint-Marceau,Saint-Marceau
2560,2861.0,Saint-Marcel,Saint-Marcel
2561,2862.0,Sainte-Marie,Sainte-Marie
2562,2863.0,Saint-Menges,Saint-Menges
2563,2864.0,Saint-Morel,Saint-Morel
2564,2865.0,Saint-Pierre-à-Arnes,Saint-Pierre-à-Arnes
2565,2866.0,Saint-Pierremont,Saint-Pierremont
2566,2867.0,Saint-Pierre-sur-Vence,Saint-Pierre-sur-Vence
2567,2868.0,Saint-Quentin-le-Petit,Saint-Quentin-le-Petit
2568,2869.0,Saint-Remy-le-Petit,Saint-Remy-le-Petit
2569,2870.0,Sainte-Vaubourg,Sainte-Vaubourg
2570,2871.0,Sapogne-sur-Marche,Sapogne-sur-Marche
2571,2872.0,Sapogne-et-Feuchères,Sapogne-et-Feuchères
2572,2873.0,Saulces-Champenoises,Saulces-Champenoises
2573,2874.0,Saulces-Monclin,Saulces-Monclin
2574,2875.0,Sault-lès-Rethel,Sault-lès-Rethel
2575,2876.0,Sault-Saint-Remy,Sault-Saint-Remy
2576,2877.0,Sauville,Sauville
2577,2878.0,Savigny-sur-Aisne,Savigny-sur-Aisne
2578,2879.0,Séchault,Séchault
2579,2880.0,Sécheval,Sécheval
2580,2881.0,Sedan,Sedan
2581,2882.0,Semide,Semide
2582,2883.0,Semuy,Semuy
2583,2884.0,Senuc,Senuc
2584,2885.0,Seraincourt,Seraincourt
2585,2886.0,Sery,Sery
2586,2887.0,Seuil,Seuil
2587,2888.0,Sévigny-la-Forêt,Sévigny-la-Forêt
2588,2889.0,Sévigny-Waleppe,Sévigny-Waleppe
2589,2890.0,Signy-l'Abbaye,Signy-l'Abbaye
2590,2891.0,Signy-le-Petit,Signy-le-Petit
2591,2892.0,Signy-Montlibert,Signy-Montlibert
2592,2893.0,Singly,Singly
2593,2894.0,Sommauthe,Sommauthe
2594,2895.0,Sommerance,Sommerance
2595,2896.0,Son,Son
2596,2897.0,Sorbon,Sorbon
2597,2898.0,Sorcy-Bauthémont,Sorcy-Bauthémont
2598,2899.0,Sormonne,Sormonne
2599,2900.0,Stonne,Stonne
2600,2901.0,Sugny,Sugny
2601,2903.0,Suzanne,Suzanne
2602,2904.0,Sy,Sy
2603,2905.0,Tagnon,Tagnon
2604,2906.0,Taillette,Taillette
2605,2907.0,Tailly,Tailly
2606,2908.0,Taizy,Taizy
2607,2909.0,Tannay,Tannay
2608,2910.0,Tarzy,Tarzy
2609,2678.0,Termes,Grandpré
2610,2957.0,Terron-sur-Aisne,Vouziers
2611,2913.0,Tétaigne,Tétaigne
2612,2914.0,Thelonne,Thelonne
2613,2915.0,Thénorgues,Thénorgues
2614,2916.0,Thilay,Thilay
2615,2917.0,Thin-le-Moutier,Thin-le-Moutier
2616,2918.0,This,This
2617,2919.0,Thour,Thour
2618,2920.0,Thugny-Trugny,Thugny-Trugny
2619,2921.0,Toges,Toges
2620,2922.0,Touligny,Touligny
2621,2923.0,Tourcelles-Chaumont,Tourcelles-Chaumont
2622,2924.0,Tournavaux,Tournavaux
2623,2925.0,Tournes,Tournes
2624,2926.0,Tourteron,Tourteron
2625,2927.0,Tremblois-lès-Carignan,Tremblois-lès-Carignan
2626,2928.0,Tremblois-lès-Rocroi,Tremblois-lès-Rocroi
2627,2929.0,Vandy,Vandy
2628,2930.0,Vaux-Champagne,Vaux-Champagne
2629,2931.0,Vaux-en-Dieulet,Vaux-en-Dieulet
2630,2932.0,Vaux-lès-Mouron,Vaux-lès-Mouron
2631,2934.0,Vaux-lès-Mouzon,Vaux-lès-Mouzon
2632,2936.0,Vaux-Villaine,Vaux-Villaine
2633,2937.0,Vendresse,Vendresse
2634,2938.0,Verpel,Verpel
2635,2940.0,Viel-Saint-Remy,Viel-Saint-Remy
2636,2941.0,Vieux-lès-Asfeld,Vieux-lès-Asfeld
2637,2537.0,Villers-Cernay,Bazeilles
2638,2943.0,Villers-devant-le-Thour,Villers-devant-le-Thour
2639,2944.0,Villers-devant-Mouzon,Villers-devant-Mouzon
2640,2945.0,Villers-le-Tilleul,Villers-le-Tilleul
2641,2946.0,Villers-le-Tourneur,Villers-le-Tourneur
2642,2947.0,Villers-Semeuse,Villers-Semeuse
2643,2949.0,Villers-sur-le-Mont,Villers-sur-le-Mont
2644,2950.0,Ville-sur-Lumes,Ville-sur-Lumes
2645,2951.0,Ville-sur-Retourne,Ville-sur-Retourne
2646,2952.0,Villy,Villy
2647,2953.0,Vireux-Molhain,Vireux-Molhain
2648,2954.0,Vireux-Wallerand,Vireux-Wallerand
2649,2955.0,Vivier-au-Court,Vivier-au-Court
2650,2956.0,Voncq,Voncq
2651,2957.0,Vouziers,Vouziers
2652,2959.0,Vrigne-aux-Bois,Vrigne aux Bois
2653,2961.0,Vrigne-Meuse,Vrigne-Meuse
2654,2957.0,Vrizy,Vouziers
2655,2963.0,Wadelincourt,Wadelincourt
2656,2965.0,Wagnon,Wagnon
2657,2966.0,Warcq,Warcq
2658,2967.0,Warnécourt,Warnécourt
2659,2968.0,Wasigny,Wasigny
2660,2969.0,Wignicourt,Wignicourt
2661,2970.0,Williers,Williers
2662,2971.0,Yoncq,Yoncq
2663,2972.0,Yvernaumont,Yvernaumont
2664,2973.0,Aigues-Juntes,Aigues-Juntes
2665,2974.0,Aigues-Vives,Aigues-Vives
2666,2975.0,Aiguillon,Aiguillon
2667,2976.0,Albiès,Albiès
2668,2977.0,Aleu,Aleu
2669,2978.0,Alliat,Alliat
2670,2979.0,Allières,Allières
2671,2980.0,Alos,Alos
2672,2981.0,Alzen,Alzen
2673,2982.0,Antras,Antras
2674,2983.0,Appy,Appy
2675,2984.0,Arabaux,Arabaux
2676,2985.0,Argein,Argein
2677,2986.0,Arignac,Arignac
2678,2987.0,Arnave,Arnave
2679,2988.0,Arrien-en-Bethmale,Arrien-en-Bethmale
2680,2989.0,Arrout,Arrout
2681,2990.0,Artigat,Artigat
2682,2991.0,Artigues,Artigues
2683,2992.0,Artix,Artix
2684,2993.0,Arvigna,Arvigna
2685,2994.0,Ascou,Ascou
2686,2995.0,Aston,Aston
2687,2996.0,Aucazein,Aucazein
2688,2997.0,Audressein,Audressein
2689,2998.0,Augirein,Augirein
2690,3262.0,Aulos,Aulos-Sinsat
2691,3000.0,Aulus-les-Bains,Aulus-les-Bains
2692,3001.0,Auzat,Auzat
2693,3002.0,Axiat,Axiat
2694,3003.0,Ax-les-Thermes,Ax-les-Thermes
2695,3004.0,Bagert,Bagert
2696,3005.0,Balacet,Balacet
2697,3006.0,Balaguères,Balaguères
2698,3008.0,Barjac,Barjac
2699,3009.0,Bastide-de-Besplas,Bastide-de-Besplas
2700,3010.0,Bastide-de-Bousignac,Bastide-de-Bousignac
2701,3011.0,Bastide-de-Lordat,Bastide-de-Lordat
2702,3012.0,Bastide-du-Salat,Bastide-du-Salat
2703,3013.0,Bastide-de-Sérou,Bastide-de-Sérou
2704,3014.0,Bastide-sur-l'Hers,Bastide-sur-l'Hers
2705,3015.0,Baulou,Baulou
2706,3016.0,Bédeilhac-et-Aynat,Bédeilhac-et-Aynat
2707,3017.0,Bédeille,Bédeille
2708,3018.0,Bélesta,Bélesta
2709,3019.0,Belloc,Belloc
2710,3020.0,Bénac,Bénac
2711,3021.0,Benagues,Benagues
2712,3022.0,Bénaix,Bénaix
2713,3023.0,Besset,Besset
2714,3024.0,Bestiac,Bestiac
2715,3025.0,Betchat,Betchat
2716,3026.0,Bethmale,Bethmale
2717,3027.0,Bézac,Bézac
2718,3028.0,Biert,Biert
2719,3029.0,Bompas,Bompas
2720,3030.0,Bonac-Irazein,Bonac-Irazein
2721,3031.0,Bonnac,Bonnac
2722,3032.0,Bordes-sur-Arize,Bordes-sur-Arize
2723,3033.0,Bordes-sur-Lez,Bordes-Uchentein
2724,3035.0,Bosc,Bosc
2725,3036.0,Bouan,Bouan
2726,3037.0,Boussenac,Boussenac
2727,3038.0,Brassac,Brassac
2728,3039.0,Brie,Brie
2729,3040.0,Burret,Burret
2730,3041.0,Buzan,Buzan
2731,3042.0,Cabannes,Cabannes
2732,3043.0,Cadarcet,Cadarcet
2733,3044.0,Calzan,Calzan
2734,3045.0,Camarade,Camarade
